13327285|['ADELINO GARCIA - 186; JARDIM SAO JOAO - 13327285; SALTO - SP - (6874)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327231|['ANTONIO P OLIVEIRA,MTO - 111; JARDIM SALTENSE - 13327231; SALTO - SP - (523)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327200|['THEOPHILO LEITE - 337; JARDIM SALTENSE - 13327200; SALTO - SP - (5428)', 'VIVO1', '', '0', '0', '0', '0']|SEM DISPONIBILIDADE
13327240|['RICARDO ZANI,ARQT - 280; JARDIM SALTENSE - 13327240; SALTO - SP - (4715)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329120|['CONSTELACOES - 277; CONDOMINIO FECHADO VILLAGE HARAS SAO LUIZ - 13329120; SALTO - SP - (1554)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327300|['JOSE MARIA M OLIVEIRA - 459; VILA NORMA - 13327300; SALTO - SP - (3123)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321441|['MELVIN JONES - 1190; VILA ROMA - 13321441; SALTO - SP - (3832)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327280|['VESUVIO - 221; JARDIM SAO JOAO - 13327280; SALTO - SP - (5800)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321540|['ANTURIO - 110; JARDIM INDEPENDENCIA - 13321540; SALTO - SP - (566)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327270|['VALENTIN JOSE MOSQUINI - 438; JARDIM SALTENSE - 13327270; SALTO - SP - (5703)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327114|['MARAMBAIA - 198; JARDIM D ICARAI - 13327114; SALTO - SP - (3646)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327300|['JOSE MARIA M OLIVEIRA - 384; VILA NORMA - 13327300; SALTO - SP - (3123)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327120|['ASTURIAS - 1048; JARDIM D ICARAI - 13327120; SALTO - SP - (8133)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327113|['GUARATIBA - 161; JARDIM D ICARAI - 13327113; SALTO - SP - (2402)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329040|['LAZIO - 145; CONDOMINIO FECHADO PICCOLO PAESE - 13329040; SALTO - SP - (3379)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327280|['VESUVIO - 372; JARDIM SAO JOAO - 13327280; SALTO - SP - (5800)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327280|['VESUVIO - 245; JARDIM SAO JOAO - 13327280; SALTO - SP - (5800)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321541|['MARGARIDA - 209; JARDIM INDEPENDENCIA - 13321541; SALTO - SP - (3662)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327220|['ACACIAS - 649; JARDIM SALTENSE - 13327220; SALTO - SP - (35)', 'VIVO1', '', '0', '0', '0', '0']|SEM DISPONIBILIDADE
13321540|['ANTURIO - 308; JARDIM INDEPENDENCIA - 13321540; SALTO - SP - (566)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327200|['THEOPHILO LEITE - 463; JARDIM SALTENSE - 13327200; SALTO - SP - (5428)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321370|['WINSTON CHURCHILL - 913; BELA VISTA - 13321370; SALTO - SP - (5959)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327097|['CIDADAO P ERNESTO PERAZZO - 351; RESIDENCIAL FABBRI - 13327097; SALTO - SP - (9989)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321482|['SIRACUSA - 146; JARDIM EUROPA - 13321482; SALTO - SP - (5193)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321540|['ANTURIO - 389; JARDIM INDEPENDENCIA - 13321540; SALTO - SP - (566)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327280|['VESUVIO - 429; JARDIM SAO JOAO - 13327280; SALTO - SP - (5800)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329221|['HUMBERTO SPERON - 167; CONDOMINIO ZULEIKA JABOUR - 13329221; SALTO - SP - (2542)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321482|['SIRACUSA - 161; JARDIM EUROPA - 13321482; SALTO - SP - (5193)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327250|['VATICANO - 500; JARDIM SALTENSE - 13327250; SALTO - SP - (5720)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327280|['VESUVIO - 375; JARDIM SAO JOAO - 13327280; SALTO - SP - (5800)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321530|['VICENTE DONALISIO - 401; JARDIM DONALISIO - 13321530; SALTO - SP - (5827)', 'VIVO1', 'METALICO', '8', '1', '0', '0']|SEM DISPONIBILIDADE
13327285|['ADELINO GARCIA - 372; JARDIM SAO JOAO - 13327285; SALTO - SP - (6874)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327097|['CIDADAO P ERNESTO PERAZZO - 463; RESIDENCIAL FABBRI - 13327097; SALTO - SP - (9989)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327142|['PRAIA ITAPUA - 117; JARDIM SOL D ICARAI - 13327142; SALTO - SP - (9482)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327210|['GENARO GHEZZI - 22; JARDIM SALTENSE - 13327210; SALTO - SP - (2216)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329141|['ANDROMEDA - 427; CONDOMINIO FECHADO VILLAGE HARAS SAO LUIZ II - 13329141; SALTO - SP - (329)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327284|['MIGUEL ORLANDINI - 245; JARDIM SAO JOAO - 13327284; SALTO - SP - (6866)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327200|['THEOPHILO LEITE - 121; JARDIM SALTENSE - 13327200; SALTO - SP - (5428)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327280|['VESUVIO - 432; JARDIM SAO JOAO - 13327280; SALTO - SP - (5800)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327280|['VESUVIO - 381; JARDIM SAO JOAO - 13327280; SALTO - SP - (5800)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321546|['VERBENA - 106; JARDIM INDEPENDENCIA - 13321546; SALTO - SP - (5797)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327126|['JUQUEI - 43; JARDIM D ICARAI - 13327126; SALTO - SP - (6742)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327220|['ACACIAS - 899; JARDIM SALTENSE - 13327220; SALTO - SP - (35)', 'VIVO1', '', '0', '0', '0', '0']|SEM DISPONIBILIDADE
13321553|['BROMELIAS - 316; RESIDENCIAL PORTO SEGURO - 13321553; SALTO - SP - (7951)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327220|['ACACIAS - 145; JARDIM SALTENSE - 13327220; SALTO - SP - (35)', 'VIVO1', '', '0', '0', '0', '0']|SEM DISPONIBILIDADE
13327287|['ANTONIO ANDRIETA - 132; JARDIM SAO JOAO - 13327287; SALTO - SP - (6890)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327314|['CARAMURU - 88; VILA NORMA - 13327314; SALTO - SP - (1295)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327300|['JOSE MARIA M OLIVEIRA - 451; VILA NORMA - 13327300; SALTO - SP - (3123)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329121|['PLANETAS - 106; CONDOMINIO FECHADO VILLAGE HARAS SAO LUIZ - 13329121; SALTO - SP - (4316)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327220|['ACACIAS - 219; JARDIM SALTENSE - 13327220; SALTO - SP - (35)', 'VIVO1', '', '0', '0', '0', '0']|SEM DISPONIBILIDADE
13327220|['ACACIAS - 889; JARDIM SALTENSE - 13327220; SALTO - SP - (35)', 'VIVO1', '', '0', '0', '0', '0']|SEM DISPONIBILIDADE
13327127|['MARESIAS - 153; JARDIM D ICARAI - 13327127; SALTO - SP - (6688)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321441|['MELVIN JONES - 1089; VILA ROMA - 13321441; SALTO - SP - (3832)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327200|['THEOPHILO LEITE - 202; JARDIM SALTENSE - 13327200; SALTO - SP - (5428)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327125|['DO UNO - 71; JARDIM D ICARAI - 13327125; SALTO - SP - (6769)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327200|['THEOPHILO LEITE - 307; JARDIM SALTENSE - 13327200; SALTO - SP - (5428)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329153|['POLUX - 114; CONDOMINIO FECHADO VILLAGE HARAS SAO LUIZ II - 13329153; SALTO - SP - (4588)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327285|['ADELINO GARCIA - 322; JARDIM SAO JOAO - 13327285; SALTO - SP - (6874)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327087|"[""Erro ao invocar o serviço 'GVT ServiceAvailability2 BS', método 'checkResourceAvailability' na etapa 'Call Check Coverage'.(SBL-BPR-00162) -- A operação 'checkResourceAvailability' está esperando uma resposta, mas não recebeu nenhuma.(SBL-EAI-04311)(SBL-BPR-00131)""]"|
13329203|['ROMAGNA - 148; JOAO JABOUR - 13329203; SALTO - SP - (4928)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321541|['MARGARIDA - 76; JARDIM INDEPENDENCIA - 13321541; SALTO - SP - (3662)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321441|['CEP não cadastrado na base de endereços do sistema.']|
13321473|['CASTELO BRANCO,PRES - 57; JARDIM SANTO ANTONIO - 13321473; SALTO - SP - (1406)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327284|['MIGUEL ORLANDINI - 96; JARDIM SAO JOAO - 13327284; SALTO - SP - (6866)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329033|['CALABRIA - 92; CONDOMINIO FECHADO PICCOLO PAESE - 13329033; SALTO - SP - (1180)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327146|['CEP não cadastrado na base de endereços do sistema.']|
13321540|['ANTURIO - 99; JARDIM INDEPENDENCIA - 13321540; SALTO - SP - (566)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327200|['THEOPHILO LEITE - 289; JARDIM SALTENSE - 13327200; SALTO - SP - (5428)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327313|['PERO VAZ CAMINHA - 134; VILA NORMA - 13327313; SALTO - SP - (4405)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327280|['VESUVIO - 190; JARDIM SAO JOAO - 13327280; SALTO - SP - (5800)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327126|['O campo Nº Imóvel é de preenchimento obrigatório.']|
13329125|['JUPTER - 232; CONDOMINIO FECHADO VILLAGE HARAS SAO LUIZ - 13329125; SALTO - SP - (3247)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327142|['PRAIA ITAPUA - 110; JARDIM SOL D ICARAI - 13327142; SALTO - SP - (9482)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327290|['JOSE OLIVEIRA GIL - 140; JARDIM SAO JOAO - 13327290; SALTO - SP - (3140)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329210|['ZELINO MOSCHINI - 140; CONDOMINIO ZULEIKA JABOUR - 13329210; SALTO - SP - (5975)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329033|['CALABRIA - 91; CONDOMINIO FECHADO PICCOLO PAESE - 13329033; SALTO - SP - (1180)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327220|['ACACIAS - 420; JARDIM SALTENSE - 13327220; SALTO - SP - (35)', 'VIVO1', '', '0', '0', '0', '0']|SEM DISPONIBILIDADE
13327113|['GUARATIBA - 66; JARDIM D ICARAI - 13327113; SALTO - SP - (2402)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321441|['MELVIN JONES - 758; VILA ROMA - 13321441; SALTO - SP - (3832)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329120|['CONSTELACOES - 181; CONDOMINIO FECHADO VILLAGE HARAS SAO LUIZ - 13329120; SALTO - SP - (1554)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321571|['SAMAMBAIAS - 75; RESIDENCIAL PORTO SEGURO - 13321571; SALTO - SP - (8001)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329050|['VENETO - 55; CONDOMINIO FECHADO PICCOLO PAESE - 13329050; SALTO - SP - (5762)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327220|['ACACIAS - 83; JARDIM SALTENSE - 13327220; SALTO - SP - (35)', 'VIVO1', '', '0', '0', '0', '0']|SEM DISPONIBILIDADE
13327270|['VALENTIN JOSE MOSQUINI - 524; JARDIM SALTENSE - 13327270; SALTO - SP - (5703)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329150|['CENTAURO - 263; CONDOMINIO FECHADO VILLAGE HARAS SAO LUIZ II - 13329150; SALTO - SP - (1465)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327285|['ADELINO GARCIA - 66; JARDIM SAO JOAO - 13327285; SALTO - SP - (6874)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327282|['MANOEL J FERREIRA CARVALHO - 90; JARDIM SAO JOAO - 13327282; SALTO - SP - (6831)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327271|['SAN MARINO - 128; JARDIM SALTENSE - 13327271; SALTO - SP - (5053)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321568|['SEMPRE VIVAS - 75; RESIDENCIAL PORTO SEGURO - 13321568; SALTO - SP - (8010)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321550|['AVENCAS - 5; RESIDENCIAL PORTO SEGURO - 13321550; SALTO - SP - (7943)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321441|['MELVIN JONES - 950; VILA ROMA - 13321441; SALTO - SP - (3832)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321541|['MARGARIDA - 183; JARDIM INDEPENDENCIA - 13321541; SALTO - SP - (3662)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321556|['FLORES MAIO - 65; RESIDENCIAL PORTO SEGURO - 13321556; SALTO - SP - (7960)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321559|['FLORES CAMPO - 112; RESIDENCIAL PORTO SEGURO - 13321559; SALTO - SP - (7978)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13322230|['RUSSIA - 835; JARDIM PLANALTO - 13322230; SALTO - SP - (9024)', 'VIVO1', 'METALICO', '7', '0', '0', '0']|SEM DISPONIBILIDADE
13321553|['BROMELIAS - 229; RESIDENCIAL PORTO SEGURO - 13321553; SALTO - SP - (7951)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321490|['CASTELANDOLFI - 271; JARDIM SANTO INACIO - 13321490; SALTO - SP - (6165)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327120|['ASTURIAS - 714; JARDIM D ICARAI - 13327120; SALTO - SP - (8133)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321441|['MELVIN JONES - 809; VILA ROMA - 13321441; SALTO - SP - (3832)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327285|['ADELINO GARCIA - 111; JARDIM SAO JOAO - 13327285; SALTO - SP - (6874)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327210|['GENARO GHEZZI - 52; JARDIM SALTENSE - 13327210; SALTO - SP - (2216)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327210|['GENARO GHEZZI - 204; JARDIM SALTENSE - 13327210; SALTO - SP - (2216)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321543|['AMARILIS - 68; JARDIM INDEPENDENCIA - 13321543; SALTO - SP - (280)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321541|['MARGARIDA - 160; JARDIM INDEPENDENCIA - 13321541; SALTO - SP - (3662)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327097|['CIDADAO P ERNESTO PERAZZO - 581; RESIDENCIAL FABBRI - 13327097; SALTO - SP - (9989)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327144|['PRAIA DO FLAMENGO - 189; JARDIM SOL D ICARAI - 13327144; SALTO - SP - (9610)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329150|['CENTAURO - 104; CONDOMINIO FECHADO VILLAGE HARAS SAO LUIZ II - 13329150; SALTO - SP - (1465)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321571|['SAMAMBAIAS - 31; RESIDENCIAL PORTO SEGURO - 13321571; SALTO - SP - (8001)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327115|['O campo Nº Imóvel é de preenchimento obrigatório.']|
13327120|['ASTURIAS - 832; JARDIM D ICARAI - 13327120; SALTO - SP - (8133)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327240|['RICARDO ZANI,ARQT - 38; JARDIM SALTENSE - 13327240; SALTO - SP - (4715)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327112|['MARICA - 138; JARDIM D ICARAI - 13327112; SALTO - SP - (3700)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327144|['PRAIA DO FLAMENGO - 192; JARDIM SOL D ICARAI - 13327144; SALTO - SP - (9610)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327287|['ANTONIO ANDRIETA - 39; JARDIM SAO JOAO - 13327287; SALTO - SP - (6890)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327250|['VATICANO - 490; JARDIM SALTENSE - 13327250; SALTO - SP - (5720)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327313|['PERO VAZ CAMINHA - 109; VILA NORMA - 13327313; SALTO - SP - (4405)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327280|['VESUVIO - 341; JARDIM SAO JOAO - 13327280; SALTO - SP - (5800)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327280|['VESUVIO - 278; JARDIM SAO JOAO - 13327280; SALTO - SP - (5800)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327200|['THEOPHILO LEITE - 201; JARDIM SALTENSE - 13327200; SALTO - SP - (5428)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327110|['URCA - 595; JARDIM D ICARAI - 13327110; SALTO - SP - (5657)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327123|['GUARATUBA - 82; JARDIM D ICARAI - 13327123; SALTO - SP - (6700)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329203|['ROMAGNA - 814; JOAO JABOUR - 13329203; SALTO - SP - (4928)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329051|['UMBRIA - 15; CONDOMINIO FECHADO PICCOLO PAESE - 13329051; SALTO - SP - (5622)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327285|['ADELINO GARCIA - 16; JARDIM SAO JOAO - 13327285; SALTO - SP - (6874)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329110|['MARTE - 692; CONDOMINIO FECHADO VILLAGE HARAS SAO LUIZ - 13329110; SALTO - SP - (3760)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13329120|['CONSTELACOES - 429; CONDOMINIO FECHADO VILLAGE HARAS SAO LUIZ - 13329120; SALTO - SP - (1554)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327120|['ASTURIAS - 923; JARDIM D ICARAI - 13327120; SALTO - SP - (8133)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321490|['CASTELANDOLFI - 290; JARDIM SANTO INACIO - 13321490; SALTO - SP - (6165)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327120|['ASTURIAS - 707; JARDIM D ICARAI - 13327120; SALTO - SP - (8133)', 'VIVO1', 'METALICO', '10', '0', '0', '0']|SEM DISPONIBILIDADE
13327287|['ANTONIO ANDRIETA - 145; JARDIM SAO JOAO - 13327287; SALTO - SP - (6890)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321543|['AMARILIS - 207; JARDIM INDEPENDENCIA - 13321543; SALTO - SP - (280)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327120|['ASTURIAS - 960; JARDIM D ICARAI - 13327120; SALTO - SP - (8133)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327140|['PRAIA DA BOA VIAGEM - 216; JARDIM SOL D ICARAI - 13327140; SALTO - SP - (9725)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321559|['FLORES CAMPO - 145; RESIDENCIAL PORTO SEGURO - 13321559; SALTO - SP - (7978)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327300|['JOSE MARIA M OLIVEIRA - 201; VILA NORMA - 13327300; SALTO - SP - (3123)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327220|['ACACIAS - 756; JARDIM SALTENSE - 13327220; SALTO - SP - (35)', 'VIVO1', '', '0', '0', '0', '0']|SEM DISPONIBILIDADE
13321510|['MARIA LURDES GUARDA - 576; JARDIM DONALISIO - 13321510; SALTO - SP - (3670)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327210|['O campo Nº Imóvel é de preenchimento obrigatório.']|
13321540|['ANTURIO - 292; JARDIM INDEPENDENCIA - 13321540; SALTO - SP - (566)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327300|['JOSE MARIA M OLIVEIRA - 257; VILA NORMA - 13327300; SALTO - SP - (3123)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327284|['MIGUEL ORLANDINI - 31; JARDIM SAO JOAO - 13327284; SALTO - SP - (6866)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321370|['WINSTON CHURCHILL - 922; BELA VISTA - 13321370; SALTO - SP - (5959)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327287|['ANTONIO ANDRIETA - 138; JARDIM SAO JOAO - 13327287; SALTO - SP - (6890)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321491|['STROMBOLI - 133; JARDIM SANTO INACIO - 13321491; SALTO - SP - (6319)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327287|['ANTONIO ANDRIETA - 272; JARDIM SAO JOAO - 13327287; SALTO - SP - (6890)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321531|['PRIMAVERA - 38; JARDIM DONALISIO - 13321531; SALTO - SP - (4529)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321541|['MARGARIDA - 213; JARDIM INDEPENDENCIA - 13321541; SALTO - SP - (3662)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13321553|['BROMELIAS - 148; RESIDENCIAL PORTO SEGURO - 13321553; SALTO - SP - (7951)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327200|['CEP não cadastrado na base de endereços do sistema.']|
13329123|['MERCURIO - 235; CONDOMINIO FECHADO VILLAGE HARAS SAO LUIZ - 13329123; SALTO - SP - (3859)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
13327300|['JOSE MARIA M OLIVEIRA - 538; VILA NORMA - 13327300; SALTO - SP - (3123)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
